team_market,team_name,team_id,team_city,team_state,conference_name,conference_id
Louisiana-Lafayette,Ragin' Cajuns,63cad858-8654-4956-8438-8fe79cd1208a,Lafayette,LA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Louisiana-Lafayette,Ragin' Cajuns,63cad858-8654-4956-8438-8fe79cd1208a,Lafayette,LA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Louisiana-Lafayette,Ragin' Cajuns,63cad858-8654-4956-8438-8fe79cd1208a,Lafayette,LA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Louisiana-Lafayette,Ragin' Cajuns,63cad858-8654-4956-8438-8fe79cd1208a,Lafayette,LA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Louisiana-Lafayette,Ragin' Cajuns,63cad858-8654-4956-8438-8fe79cd1208a,Lafayette,LA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Louisiana-Lafayette,Ragin' Cajuns,63cad858-8654-4956-8438-8fe79cd1208a,Lafayette,LA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Louisiana-Lafayette,Ragin' Cajuns,63cad858-8654-4956-8438-8fe79cd1208a,Lafayette,LA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Louisiana-Lafayette,Ragin' Cajuns,63cad858-8654-4956-8438-8fe79cd1208a,Lafayette,LA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia Southern,Eagles,6b955b96-b736-475e-bffd-e4acf2054169,Statesboro,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia Southern,Eagles,6b955b96-b736-475e-bffd-e4acf2054169,Statesboro,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia Southern,Eagles,6b955b96-b736-475e-bffd-e4acf2054169,Statesboro,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia Southern,Eagles,6b955b96-b736-475e-bffd-e4acf2054169,Statesboro,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia Southern,Eagles,6b955b96-b736-475e-bffd-e4acf2054169,Statesboro,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia Southern,Eagles,6b955b96-b736-475e-bffd-e4acf2054169,Statesboro,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia Southern,Eagles,6b955b96-b736-475e-bffd-e4acf2054169,Statesboro,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia Southern,Eagles,6b955b96-b736-475e-bffd-e4acf2054169,Statesboro,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Texas-Arlington,Mavericks,7c2b372b-b5f0-466e-90cf-880beec57584,Arlington,TX,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Texas-Arlington,Mavericks,7c2b372b-b5f0-466e-90cf-880beec57584,Arlington,TX,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Texas-Arlington,Mavericks,7c2b372b-b5f0-466e-90cf-880beec57584,Arlington,TX,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Texas-Arlington,Mavericks,7c2b372b-b5f0-466e-90cf-880beec57584,Arlington,TX,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Texas-Arlington,Mavericks,7c2b372b-b5f0-466e-90cf-880beec57584,Arlington,TX,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Texas-Arlington,Mavericks,7c2b372b-b5f0-466e-90cf-880beec57584,Arlington,TX,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Texas-Arlington,Mavericks,7c2b372b-b5f0-466e-90cf-880beec57584,Arlington,TX,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Texas-Arlington,Mavericks,7c2b372b-b5f0-466e-90cf-880beec57584,Arlington,TX,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Appalachian State,Mountaineers,87d88c93-29bc-4306-b0a6-87c6f6e80da1,Boone,NC,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Appalachian State,Mountaineers,87d88c93-29bc-4306-b0a6-87c6f6e80da1,Boone,NC,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Appalachian State,Mountaineers,87d88c93-29bc-4306-b0a6-87c6f6e80da1,Boone,NC,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Appalachian State,Mountaineers,87d88c93-29bc-4306-b0a6-87c6f6e80da1,Boone,NC,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Appalachian State,Mountaineers,87d88c93-29bc-4306-b0a6-87c6f6e80da1,Boone,NC,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Appalachian State,Mountaineers,87d88c93-29bc-4306-b0a6-87c6f6e80da1,Boone,NC,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Appalachian State,Mountaineers,87d88c93-29bc-4306-b0a6-87c6f6e80da1,Boone,NC,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Appalachian State,Mountaineers,87d88c93-29bc-4306-b0a6-87c6f6e80da1,Boone,NC,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia State,Panthers,94ea835b-8ce9-4de2-a5b1-971548fea974,Atlanta,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia State,Panthers,94ea835b-8ce9-4de2-a5b1-971548fea974,Atlanta,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia State,Panthers,94ea835b-8ce9-4de2-a5b1-971548fea974,Atlanta,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia State,Panthers,94ea835b-8ce9-4de2-a5b1-971548fea974,Atlanta,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia State,Panthers,94ea835b-8ce9-4de2-a5b1-971548fea974,Atlanta,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia State,Panthers,94ea835b-8ce9-4de2-a5b1-971548fea974,Atlanta,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia State,Panthers,94ea835b-8ce9-4de2-a5b1-971548fea974,Atlanta,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Georgia State,Panthers,94ea835b-8ce9-4de2-a5b1-971548fea974,Atlanta,GA,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Arkansas State,Red Wolves,95826e36-ea33-4b51-83a8-7b4cc20999ee,Jonesboro,AR,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Arkansas State,Red Wolves,95826e36-ea33-4b51-83a8-7b4cc20999ee,Jonesboro,AR,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Arkansas State,Red Wolves,95826e36-ea33-4b51-83a8-7b4cc20999ee,Jonesboro,AR,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Arkansas State,Red Wolves,95826e36-ea33-4b51-83a8-7b4cc20999ee,Jonesboro,AR,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Arkansas State,Red Wolves,95826e36-ea33-4b51-83a8-7b4cc20999ee,Jonesboro,AR,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Arkansas State,Red Wolves,95826e36-ea33-4b51-83a8-7b4cc20999ee,Jonesboro,AR,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Arkansas State,Red Wolves,95826e36-ea33-4b51-83a8-7b4cc20999ee,Jonesboro,AR,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Arkansas State,Red Wolves,95826e36-ea33-4b51-83a8-7b4cc20999ee,Jonesboro,AR,Sun Belt,302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
Northern Arizona,Lumberjacks,1753768d-e46e-40b1-8d69-a8ae5cccec03,Flagstaff,AZ,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Arizona,Lumberjacks,1753768d-e46e-40b1-8d69-a8ae5cccec03,Flagstaff,AZ,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Arizona,Lumberjacks,1753768d-e46e-40b1-8d69-a8ae5cccec03,Flagstaff,AZ,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Arizona,Lumberjacks,1753768d-e46e-40b1-8d69-a8ae5cccec03,Flagstaff,AZ,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Arizona,Lumberjacks,1753768d-e46e-40b1-8d69-a8ae5cccec03,Flagstaff,AZ,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Arizona,Lumberjacks,1753768d-e46e-40b1-8d69-a8ae5cccec03,Flagstaff,AZ,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Arizona,Lumberjacks,1753768d-e46e-40b1-8d69-a8ae5cccec03,Flagstaff,AZ,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Arizona,Lumberjacks,1753768d-e46e-40b1-8d69-a8ae5cccec03,Flagstaff,AZ,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Sacramento State,Hornets,1dc13b18-f9b3-4bb9-b1cf-979fcd8c2b6f,Sacramento,CA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Sacramento State,Hornets,1dc13b18-f9b3-4bb9-b1cf-979fcd8c2b6f,Sacramento,CA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Sacramento State,Hornets,1dc13b18-f9b3-4bb9-b1cf-979fcd8c2b6f,Sacramento,CA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Sacramento State,Hornets,1dc13b18-f9b3-4bb9-b1cf-979fcd8c2b6f,Sacramento,CA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Sacramento State,Hornets,1dc13b18-f9b3-4bb9-b1cf-979fcd8c2b6f,Sacramento,CA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Sacramento State,Hornets,1dc13b18-f9b3-4bb9-b1cf-979fcd8c2b6f,Sacramento,CA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Sacramento State,Hornets,1dc13b18-f9b3-4bb9-b1cf-979fcd8c2b6f,Sacramento,CA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Sacramento State,Hornets,1dc13b18-f9b3-4bb9-b1cf-979fcd8c2b6f,Sacramento,CA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Weber State,Wildcats,4743cb7c-784a-4b95-a380-5471f92f2217,Ogden,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Weber State,Wildcats,4743cb7c-784a-4b95-a380-5471f92f2217,Ogden,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Weber State,Wildcats,4743cb7c-784a-4b95-a380-5471f92f2217,Ogden,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Weber State,Wildcats,4743cb7c-784a-4b95-a380-5471f92f2217,Ogden,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Weber State,Wildcats,4743cb7c-784a-4b95-a380-5471f92f2217,Ogden,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Weber State,Wildcats,4743cb7c-784a-4b95-a380-5471f92f2217,Ogden,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Weber State,Wildcats,4743cb7c-784a-4b95-a380-5471f92f2217,Ogden,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Weber State,Wildcats,4743cb7c-784a-4b95-a380-5471f92f2217,Ogden,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Eastern Washington,Eagles,54df21af-8f65-42fc-bc01-8bf750856d70,Cheney,WA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Eastern Washington,Eagles,54df21af-8f65-42fc-bc01-8bf750856d70,Cheney,WA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Eastern Washington,Eagles,54df21af-8f65-42fc-bc01-8bf750856d70,Cheney,WA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Eastern Washington,Eagles,54df21af-8f65-42fc-bc01-8bf750856d70,Cheney,WA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Eastern Washington,Eagles,54df21af-8f65-42fc-bc01-8bf750856d70,Cheney,WA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Eastern Washington,Eagles,54df21af-8f65-42fc-bc01-8bf750856d70,Cheney,WA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Eastern Washington,Eagles,54df21af-8f65-42fc-bc01-8bf750856d70,Cheney,WA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Eastern Washington,Eagles,54df21af-8f65-42fc-bc01-8bf750856d70,Cheney,WA,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho State,Bengals,6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,Pocatello,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho State,Bengals,6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,Pocatello,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho State,Bengals,6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,Pocatello,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho State,Bengals,6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,Pocatello,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho State,Bengals,6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,Pocatello,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho State,Bengals,6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,Pocatello,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho State,Bengals,6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,Pocatello,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho State,Bengals,6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,Pocatello,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Portland State,Vikings,79965018-7f6f-4273-9eef-65c99b592b01,Portland,OR,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Portland State,Vikings,79965018-7f6f-4273-9eef-65c99b592b01,Portland,OR,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Portland State,Vikings,79965018-7f6f-4273-9eef-65c99b592b01,Portland,OR,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Portland State,Vikings,79965018-7f6f-4273-9eef-65c99b592b01,Portland,OR,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Portland State,Vikings,79965018-7f6f-4273-9eef-65c99b592b01,Portland,OR,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Portland State,Vikings,79965018-7f6f-4273-9eef-65c99b592b01,Portland,OR,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Portland State,Vikings,79965018-7f6f-4273-9eef-65c99b592b01,Portland,OR,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Portland State,Vikings,79965018-7f6f-4273-9eef-65c99b592b01,Portland,OR,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Colorado,Bears,7e42fa84-68cd-47a6-b49a-18b5414d8084,Greeley,CO,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Colorado,Bears,7e42fa84-68cd-47a6-b49a-18b5414d8084,Greeley,CO,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Colorado,Bears,7e42fa84-68cd-47a6-b49a-18b5414d8084,Greeley,CO,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Colorado,Bears,7e42fa84-68cd-47a6-b49a-18b5414d8084,Greeley,CO,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Colorado,Bears,7e42fa84-68cd-47a6-b49a-18b5414d8084,Greeley,CO,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Colorado,Bears,7e42fa84-68cd-47a6-b49a-18b5414d8084,Greeley,CO,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Colorado,Bears,7e42fa84-68cd-47a6-b49a-18b5414d8084,Greeley,CO,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Northern Colorado,Bears,7e42fa84-68cd-47a6-b49a-18b5414d8084,Greeley,CO,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana State,Bobcats,bec40585-b587-4548-93f5-b7c00b046aea,Bozeman,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana State,Bobcats,bec40585-b587-4548-93f5-b7c00b046aea,Bozeman,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana State,Bobcats,bec40585-b587-4548-93f5-b7c00b046aea,Bozeman,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana State,Bobcats,bec40585-b587-4548-93f5-b7c00b046aea,Bozeman,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana State,Bobcats,bec40585-b587-4548-93f5-b7c00b046aea,Bozeman,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana State,Bobcats,bec40585-b587-4548-93f5-b7c00b046aea,Bozeman,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana State,Bobcats,bec40585-b587-4548-93f5-b7c00b046aea,Bozeman,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana State,Bobcats,bec40585-b587-4548-93f5-b7c00b046aea,Bozeman,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Southern Utah,Thunderbirds,c7116621-45ed-4ab1-9ad9-dee524120569,Cedar City,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Southern Utah,Thunderbirds,c7116621-45ed-4ab1-9ad9-dee524120569,Cedar City,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Southern Utah,Thunderbirds,c7116621-45ed-4ab1-9ad9-dee524120569,Cedar City,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Southern Utah,Thunderbirds,c7116621-45ed-4ab1-9ad9-dee524120569,Cedar City,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Southern Utah,Thunderbirds,c7116621-45ed-4ab1-9ad9-dee524120569,Cedar City,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Southern Utah,Thunderbirds,c7116621-45ed-4ab1-9ad9-dee524120569,Cedar City,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Southern Utah,Thunderbirds,c7116621-45ed-4ab1-9ad9-dee524120569,Cedar City,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Southern Utah,Thunderbirds,c7116621-45ed-4ab1-9ad9-dee524120569,Cedar City,UT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana,Grizzlies,e3848467-66c0-41e5-8283-02e3586d8601,Missoula,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana,Grizzlies,e3848467-66c0-41e5-8283-02e3586d8601,Missoula,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana,Grizzlies,e3848467-66c0-41e5-8283-02e3586d8601,Missoula,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana,Grizzlies,e3848467-66c0-41e5-8283-02e3586d8601,Missoula,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana,Grizzlies,e3848467-66c0-41e5-8283-02e3586d8601,Missoula,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana,Grizzlies,e3848467-66c0-41e5-8283-02e3586d8601,Missoula,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana,Grizzlies,e3848467-66c0-41e5-8283-02e3586d8601,Missoula,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Montana,Grizzlies,e3848467-66c0-41e5-8283-02e3586d8601,Missoula,MT,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho,Vandals,ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,Moscow,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho,Vandals,ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,Moscow,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho,Vandals,ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,Moscow,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho,Vandals,ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,Moscow,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho,Vandals,ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,Moscow,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho,Vandals,ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,Moscow,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho,Vandals,ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,Moscow,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
Idaho,Vandals,ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,Moscow,ID,Big Sky,3126fb79-47a7-4a57-b065-8b9d1bdb660d
UCF,Knights,054c3e85-0552-4549-b123-7e84af6e7b6c,Orlando,FL,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
UCF,Knights,054c3e85-0552-4549-b123-7e84af6e7b6c,Orlando,FL,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
UCF,Knights,054c3e85-0552-4549-b123-7e84af6e7b6c,Orlando,FL,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
UCF,Knights,054c3e85-0552-4549-b123-7e84af6e7b6c,Orlando,FL,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
UCF,Knights,054c3e85-0552-4549-b123-7e84af6e7b6c,Orlando,FL,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
UCF,Knights,054c3e85-0552-4549-b123-7e84af6e7b6c,Orlando,FL,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
UCF,Knights,054c3e85-0552-4549-b123-7e84af6e7b6c,Orlando,FL,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
UCF,Knights,054c3e85-0552-4549-b123-7e84af6e7b6c,Orlando,FL,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Memphis,Tigers,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,TN,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Memphis,Tigers,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,TN,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Memphis,Tigers,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,TN,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Memphis,Tigers,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,TN,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Memphis,Tigers,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,TN,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Memphis,Tigers,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,TN,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Memphis,Tigers,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,TN,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Memphis,Tigers,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,TN,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Houston,Cougars,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,TX,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Houston,Cougars,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,TX,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Houston,Cougars,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,TX,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Houston,Cougars,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,TX,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Houston,Cougars,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,TX,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Houston,Cougars,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,TX,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Houston,Cougars,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,TX,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Houston,Cougars,1f99a164-d593-4d81-85d5-0d7889d6f486,Houston,TX,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Tulsa,Golden Hurricane,2959bd24-7007-41ae-a3a3-abdf26888cfc,Tulsa,OK,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Tulsa,Golden Hurricane,2959bd24-7007-41ae-a3a3-abdf26888cfc,Tulsa,OK,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Tulsa,Golden Hurricane,2959bd24-7007-41ae-a3a3-abdf26888cfc,Tulsa,OK,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Tulsa,Golden Hurricane,2959bd24-7007-41ae-a3a3-abdf26888cfc,Tulsa,OK,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Tulsa,Golden Hurricane,2959bd24-7007-41ae-a3a3-abdf26888cfc,Tulsa,OK,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Tulsa,Golden Hurricane,2959bd24-7007-41ae-a3a3-abdf26888cfc,Tulsa,OK,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Tulsa,Golden Hurricane,2959bd24-7007-41ae-a3a3-abdf26888cfc,Tulsa,OK,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
Tulsa,Golden Hurricane,2959bd24-7007-41ae-a3a3-abdf26888cfc,Tulsa,OK,American Athletic,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
